"Date","TSoil_2cm_degC","Tsoil_5cm_degC","Tsoil_10cm_degC","Tsoil_20cm_degC","Tsoil_50cm_degC","SoilHeatFlux_Wm2"
2020-04-12 12:40:00,10.785,9.65,9.041,8.721,8.611,85.756
2020-04-12 12:50:00,10.931,9.751,9.09,8.733,8.607,86.879
2020-04-12 13:00:00,11.062,9.86,9.142,8.754,8.606,88.189
2020-04-12 13:10:00,11.178,9.94,9.208,8.764,8.603,89.216
2020-04-12 13:20:00,11.281,10.047,9.281,8.781,8.603,88.093
2020-04-12 13:30:00,11.401,10.132,9.341,8.807,8.6,88.096
2020-04-12 13:40:00,11.521,10.249,9.418,8.826,8.598,87.346
2020-04-12 13:50:00,11.607,10.32,9.471,8.837,8.596,87.46
2020-04-12 14:00:00,11.698,10.415,9.544,8.864,8.596,83.848
2020-04-12 14:10:00,11.771,10.493,9.596,8.885,8.592,75.697
2020-04-12 14:20:00,11.856,10.572,9.657,8.904,8.589,74.56
2020-04-12 14:30:00,11.923,10.664,9.723,8.93,8.586,76.685
2020-04-12 14:40:00,11.996,10.726,9.786,8.958,8.58,77.877
2020-04-12 14:50:00,12.062,10.798,9.845,8.982,8.58,77.218
2020-04-12 15:00:00,12.144,10.882,9.903,9.004,8.581,76.799
2020-04-12 15:10:00,12.204,10.938,9.97,9.034,8.578,74.99
2020-04-12 15:20:00,12.274,11.005,10.027,9.069,8.58,71.477
2020-04-12 15:30:00,12.318,11.066,10.072,9.093,8.576,68.286
2020-04-12 15:40:00,12.392,11.111,10.135,9.128,8.577,63.745
2020-04-12 15:50:00,12.437,11.192,10.191,9.158,8.576,58.725
2020-04-12 16:00:00,12.482,11.241,10.243,9.19,8.577,54.965
2020-04-12 16:10:00,12.513,11.299,10.313,9.214,8.576,50.891
2020-04-12 16:20:00,12.525,11.346,10.351,9.249,8.578,45.676
2020-04-12 16:30:00,12.536,11.391,10.413,9.273,8.576,43.224
2020-04-12 16:40:00,12.549,11.44,10.457,9.31,8.579,40.458
2020-04-12 16:50:00,12.544,11.467,10.506,9.345,8.582,35.811
2020-04-12 17:00:00,12.531,11.501,10.555,9.376,8.585,32.836
2020-04-12 17:10:00,12.525,11.542,10.603,9.406,8.585,29.906
2020-04-12 17:20:00,12.508,11.562,10.635,9.438,8.586,27.752
2020-04-12 17:30:00,12.501,11.583,10.667,9.462,8.588,26.071
2020-04-12 17:40:00,12.486,11.602,10.69,9.497,8.59,24.273
2020-04-12 17:50:00,12.475,11.61,10.73,9.53,8.59,22.712
2020-04-12 18:00:00,12.462,11.639,10.759,9.558,8.594,22.022
2020-04-12 18:10:00,12.442,11.648,10.783,9.578,8.595,21.306
2020-04-12 18:20:00,12.441,11.628,10.811,9.613,8.596,20.348
2020-04-12 18:30:00,12.416,11.665,10.829,9.635,8.601,18.613
2020-04-12 18:40:00,12.398,11.661,10.867,9.672,8.604,16.386
2020-04-12 18:50:00,12.383,11.673,10.875,9.699,8.611,13.498
2020-04-12 19:00:00,12.337,11.688,10.923,9.727,8.614,9.177
2020-04-12 19:10:00,12.289,11.683,10.932,9.759,8.618,4.991
2020-04-12 19:20:00,12.21,11.659,10.933,9.77,8.623,1.741
2020-04-12 19:30:00,12.109,11.683,10.962,9.809,8.631,-0.114
2020-04-12 19:40:00,12.046,11.633,10.964,9.822,8.634,-0.966
2020-04-12 19:50:00,11.961,11.647,10.983,9.854,8.641,-1.705
2020-04-12 20:00:00,11.894,11.617,11.007,9.879,8.645,-3.086
2020-04-12 20:10:00,11.793,11.543,10.983,9.894,8.648,-4.066
2020-04-12 20:20:00,11.708,11.515,10.972,9.907,8.654,-4.823
2020-04-12 20:30:00,11.633,11.504,10.958,9.908,8.658,-5.16
2020-04-12 20:40:00,11.551,11.466,10.972,9.941,8.661,-5.445
2020-04-12 20:50:00,11.502,11.457,10.961,9.973,8.673,-5.917
2020-04-12 21:00:00,11.417,11.36,10.95,9.966,8.674,-6.965
2020-04-12 21:10:00,11.352,11.367,10.943,9.984,8.678,-8.627
2020-04-12 21:20:00,11.269,11.319,10.945,10.003,8.685,-9.986
2020-04-12 21:30:00,11.191,11.295,10.941,10.012,8.696,-10.524
2020-04-12 21:40:00,11.115,11.237,10.91,10.032,8.7,-11.029
2020-04-12 21:50:00,11.027,11.198,10.889,10.04,8.7,-11.814
2020-04-12 22:00:00,10.957,11.14,10.872,10.052,8.712,-12.22
2020-04-12 22:10:00,10.882,11.097,10.85,10.049,8.715,-12.298
2020-04-12 22:20:00,10.832,11.082,10.846,10.057,8.721,-12.353
2020-04-12 22:30:00,10.768,11.008,10.808,10.071,8.727,-12.875
2020-04-12 22:40:00,10.696,11,10.815,10.087,8.734,-13.409
2020-04-12 22:50:00,10.637,10.921,10.768,10.07,8.737,-13.937
2020-04-12 23:00:00,10.553,10.903,10.735,10.075,8.755,-14.767
2020-04-12 23:10:00,10.484,10.824,10.71,10.071,8.748,-15.409
2020-04-12 23:20:00,10.419,10.788,10.699,10.07,8.759,-15.951
2020-04-12 23:30:00,10.344,10.752,10.666,10.076,8.763,-16.609
2020-04-12 23:40:00,10.294,10.714,10.665,10.094,8.771,-16.802
2020-04-12 23:50:00,10.241,10.671,10.618,10.069,8.778,-16.619
2020-04-13 00:00:00,10.176,10.628,10.611,10.079,8.786,-16.679
2020-04-13 00:10:00,10.114,10.57,10.556,10.07,8.789,-17.209
2020-04-13 00:20:00,10.057,10.543,10.55,10.08,8.795,-17.779
2020-04-13 00:30:00,9.979,10.483,10.517,10.069,8.803,-18.406
2020-04-13 00:40:00,9.908,10.442,10.501,10.067,8.807,-18.765
2020-04-13 00:50:00,9.844,10.392,10.467,10.061,8.817,-18.949
2020-04-13 01:00:00,9.794,10.391,10.451,10.065,8.818,-18.987
2020-04-13 01:10:00,9.721,10.303,10.419,10.069,8.83,-18.875
2020-04-13 01:20:00,9.667,10.244,10.373,10.036,8.828,-18.435
2020-04-13 01:30:00,9.624,10.229,10.343,10.039,8.834,-17.458
2020-04-13 01:40:00,9.618,10.191,10.32,10.035,8.842,-16.446
2020-04-13 01:50:00,9.59,10.155,10.283,10.017,8.853,-15.632
2020-04-13 02:00:00,9.585,10.132,10.274,10.012,8.857,-14.465
2020-04-13 02:10:00,9.587,10.12,10.252,10.009,8.857,-13.425
2020-04-13 02:20:00,9.568,10.077,10.228,9.999,8.862,-12.449
2020-04-13 02:30:00,9.567,10.024,10.192,9.999,8.862,-11.472
2020-04-13 02:40:00,9.567,10.047,10.187,9.985,8.868,-10.561
2020-04-13 02:50:00,9.57,9.957,10.137,9.966,8.872,-9.753
2020-04-13 03:00:00,9.558,9.983,10.129,9.953,8.88,-9.06
2020-04-13 03:10:00,9.591,9.977,10.118,9.954,8.881,-8.537
2020-04-13 03:20:00,9.582,9.943,10.081,9.933,8.888,-8.076
2020-04-13 03:30:00,9.584,9.921,10.073,9.923,8.897,-7.705
2020-04-13 03:40:00,9.589,9.928,10.043,9.909,8.895,-7.444
2020-04-13 03:50:00,9.601,9.928,10.016,9.899,8.898,-7.243
2020-04-13 04:00:00,9.616,9.916,10.026,9.91,8.904,-7.187
