"Date","WD_deg","WS_05m","WS_1m","WS_2m","WS_5m","WS_10m"
2020-07-06 19:20:00,264.177,1.699,1.858,2.445,2.987,3.942
2020-07-06 19:30:00,258.183,1.361,1.524,1.983,2.5,3.121
2020-07-06 19:40:00,261.415,1.391,1.541,1.975,2.545,3.198
2020-07-06 19:50:00,258.19,1.35,1.502,1.96,2.527,3.326
2020-07-06 20:00:00,260.207,1.253,1.395,1.808,2.269,3.049
2020-07-06 20:10:00,264.952,1.327,1.517,1.909,2.299,2.989
2020-07-06 20:20:00,266.992,1.199,1.359,1.726,2.275,3.097
2020-07-06 20:30:00,266.83,1.027,1.145,1.486,1.892,2.432
2020-07-06 20:40:00,264.115,1.148,1.325,1.729,2.156,2.842
2020-07-06 20:50:00,254.965,0.695,0.762,1.126,1.442,2.057
2020-07-06 21:00:00,263.412,0.749,0.807,1.076,1.333,1.883
2020-07-06 21:10:00,248.808,0.366,0.387,0.652,0.829,1.319
2020-07-06 21:20:00,251.412,0.385,0.411,0.62,0.762,1.203
2020-07-06 21:30:00,244.808,0.4,0.402,0.552,0.704,1.114
2020-07-06 21:40:00,249.861,0.458,0.446,0.664,0.897,1.337
2020-07-06 21:50:00,253.417,0.408,0.403,0.604,0.756,1.099
2020-07-06 22:00:00,255.018,0.455,0.504,0.743,0.897,1.313
2020-07-06 22:10:00,243.934,0.521,0.502,0.803,0.952,1.466
2020-07-06 22:20:00,235.465,0.61,0.633,0.927,1.221,1.745
2020-07-06 22:30:00,248.846,0.681,0.743,0.987,1.188,1.715
2020-07-06 22:40:00,258.174,0.584,0.639,0.926,1.165,1.548
2020-07-06 22:50:00,254.441,0.43,0.46,0.663,0.821,1.253
2020-07-06 23:00:00,259.53,0.731,0.812,1.079,1.28,1.774
2020-07-06 23:10:00,259.153,0.918,1,1.309,1.671,2.175
2020-07-06 23:20:00,263.782,0.699,0.793,1.089,1.292,1.779
2020-07-06 23:30:00,263.98,1.021,1.163,1.463,1.733,2.187
2020-07-06 23:40:00,256.602,1.144,1.256,1.695,2.13,2.823
2020-07-06 23:50:00,262.955,0.727,0.831,1.12,1.393,1.842
2020-07-07 00:00:00,266.691,0.587,0.653,0.876,0.947,1.409
2020-07-07 00:10:00,277.01,0.264,0.275,0.419,0.457,0.819
2020-07-07 00:20:00,263.619,0.207,0.208,0.39,0.459,0.78
2020-07-07 00:30:00,266.049,0.546,0.59,0.865,1.067,1.475
2020-07-07 00:40:00,262.691,0.717,0.773,1.081,1.424,2.034
2020-07-07 00:50:00,259.066,0.845,0.95,1.277,1.569,2.242
2020-07-07 01:00:00,262.907,0.547,0.59,0.878,1.186,1.838
2020-07-07 01:10:00,267.482,0.57,0.629,0.886,1.131,1.575
2020-07-07 01:20:00,262.526,0.707,0.792,1.084,1.359,1.877
2020-07-07 01:30:00,264.954,0.516,0.559,0.79,0.83,1.318
2020-07-07 01:40:00,262.411,0.3,0.319,0.523,0.691,1.17
2020-07-07 01:50:00,264.897,0.388,0.425,0.672,0.757,1.117
2020-07-07 02:00:00,258.667,0.561,0.603,0.898,1.021,1.455
2020-07-07 02:10:00,273.636,0.396,0.413,0.598,0.733,1.089
2020-07-07 02:20:00,271.177,0.405,0.432,0.606,0.679,1.128
2020-07-07 02:30:00,260.561,0.469,0.499,0.722,0.806,1.141
2020-07-07 02:40:00,267.853,0.215,0.195,0.308,0.384,0.706
2020-07-07 02:50:00,283.017,0.156,0.135,0.208,0.27,0.557
2020-07-07 03:00:00,268.567,0.327,0.322,0.484,0.51,0.874
2020-07-07 03:10:00,279.158,0.112,0.117,0.196,0.287,0.633
2020-07-07 03:20:00,288.679,0.224,0.206,0.335,0.39,0.64
2020-07-07 03:30:00,273.714,0.241,0.213,0.288,0.279,0.528
2020-07-07 03:40:00,0,0.034,0.023,0.038,0.009,0.183
2020-07-07 03:50:00,264.079,0.107,0.078,0.126,0.027,0.342
2020-07-07 04:00:00,266.287,0.243,0.237,0.372,0.392,0.634
2020-07-07 04:10:00,254.332,0.301,0.332,0.496,0.585,0.985
2020-07-07 04:20:00,265.971,0.306,0.309,0.451,0.543,1.046
2020-07-07 04:30:00,280.456,0.425,0.431,0.586,0.567,0.903
2020-07-07 04:40:00,307.696,0.376,0.354,0.475,0.358,0.608
2020-07-07 04:50:00,295.899,0.196,0.151,0.189,0.1,0.285
2020-07-07 05:00:00,154.001,0.143,0.115,0.248,0.379,0.614
2020-07-07 05:10:00,87.276,0.06,0.04,0.107,0.182,0.433
2020-07-07 05:20:00,0,0.035,0.013,0.019,0.032,0.229
2020-07-07 05:30:00,24.448,0.2,0.185,0.285,0.263,0.257
2020-07-07 05:40:00,36.236,0.283,0.3,0.462,0.485,0.403
2020-07-07 05:50:00,44.032,0.26,0.267,0.37,0.361,0.239
2020-07-07 06:00:00,54.69,0.329,0.343,0.472,0.478,0.557
2020-07-07 06:10:00,67.118,0.263,0.26,0.305,0.262,0.431
2020-07-07 06:20:00,144.223,0.233,0.249,0.3,0.274,0.399
2020-07-07 06:30:00,250.923,0.662,0.691,0.996,1.205,1.563
2020-07-07 06:40:00,266.498,0.736,0.808,1.07,1.281,1.75
2020-07-07 06:50:00,266.293,0.801,0.851,1.17,1.359,1.725
2020-07-07 07:00:00,267.656,0.772,0.817,1.112,1.266,1.743
2020-07-07 07:10:00,253.718,0.765,0.805,1.146,1.465,2.069
2020-07-07 07:20:00,263.747,0.645,0.71,1.004,1.338,1.817
2020-07-07 07:30:00,277.12,0.661,0.689,0.839,1.124,1.554
2020-07-07 07:40:00,260.689,0.714,0.672,0.893,0.993,1.3
2020-07-07 07:50:00,260.194,0.755,0.842,1.104,1.385,1.79
2020-07-07 08:00:00,277.518,0.781,0.829,1.129,1.198,1.529
2020-07-07 08:10:00,277.753,1.124,1.2,1.524,1.814,2.199
2020-07-07 08:20:00,251.011,1.016,1.059,1.382,1.572,1.924
2020-07-07 08:30:00,260.055,0.926,1.006,1.197,1.447,1.784
2020-07-07 08:40:00,265.943,0.889,0.887,1.14,1.375,1.689
2020-07-07 08:50:00,250.71,0.624,0.674,0.914,1.167,1.53
2020-07-07 09:00:00,265.58,1.152,1.289,1.641,2.027,2.447
2020-07-07 09:10:00,261.256,1.266,1.321,1.753,2.128,2.548
2020-07-07 09:20:00,271.988,0.988,0.958,1.26,1.546,1.801
2020-07-07 09:30:00,267.588,1.374,1.504,1.899,2.389,3.035
2020-07-07 09:40:00,260.597,1.513,1.642,2.172,2.685,3.209
2020-07-07 09:50:00,266.228,1.376,1.472,1.894,2.343,2.941
2020-07-07 10:00:00,269.804,1.308,1.385,1.796,2.282,2.962
2020-07-07 10:10:00,254.68,1.128,1.155,1.606,2.051,2.666
2020-07-07 10:20:00,252.26,0.92,0.978,1.189,1.429,1.75
2020-07-07 10:30:00,276.004,1.296,1.349,1.714,2.228,2.661
2020-07-07 10:40:00,260.284,1.419,1.507,1.944,2.444,3.005
2020-07-07 10:50:00,266.186,1.759,1.864,2.333,2.843,3.47
2020-07-07 11:00:00,261.667,1.664,1.768,2.356,2.91,3.345
2020-07-07 11:10:00,272.929,1.659,1.726,2.147,2.61,3.174
2020-07-07 11:20:00,258.608,1.744,1.832,2.321,2.894,3.716
2020-07-07 11:30:00,260.286,1.446,1.532,2.172,2.815,3.154
2020-07-07 11:40:00,279.941,1.438,1.475,1.868,2.275,2.877
2020-07-07 11:50:00,251.19,1.782,1.97,2.52,3.174,3.776
2020-07-07 12:00:00,272.575,1.436,1.559,1.944,2.337,2.837
2020-07-07 12:10:00,290.5,1.215,1.271,1.546,1.944,2.635
2020-07-07 12:20:00,271.763,1.172,1.288,1.637,2.13,2.846
2020-07-07 12:30:00,264.667,1.333,1.437,1.821,2.275,2.79
2020-07-07 12:40:00,247.244,0.878,0.961,1.225,1.547,1.864
2020-07-07 12:50:00,254.727,0.983,1.026,1.361,1.639,2.085
2020-07-07 13:00:00,268.113,1.337,1.436,1.843,2.331,2.986
2020-07-07 13:10:00,249.682,1.285,1.368,1.778,2.287,2.811
2020-07-07 13:20:00,263.704,1.109,1.201,1.514,1.793,2.17
2020-07-07 13:30:00,258.613,1.109,1.171,1.52,1.831,2.531
2020-07-07 13:40:00,237.128,1.47,1.536,1.97,2.451,3.099
2020-07-07 13:50:00,268.121,1.486,1.621,2.087,2.547,3.19
2020-07-07 14:00:00,270.047,0.886,0.967,1.204,1.486,1.986
2020-07-07 14:10:00,265.434,1.15,1.24,1.644,2.075,2.708
2020-07-07 14:20:00,263.715,1.348,1.478,1.952,2.465,3.128
2020-07-07 14:30:00,263.443,1.461,1.558,2.037,2.473,3.024
2020-07-07 14:40:00,244.622,1.246,1.231,1.629,2.157,2.81
2020-07-07 14:50:00,232.536,1.397,1.477,1.826,2.364,3.027
2020-07-07 15:00:00,247.033,1.385,1.386,1.853,2.321,3.031
2020-07-07 15:10:00,241.989,1.405,1.428,1.852,2.397,3.13
2020-07-07 15:20:00,250.292,1.336,1.345,1.759,2.073,2.559
2020-07-07 15:30:00,235.627,1.302,1.415,1.763,2.206,2.921
2020-07-07 15:40:00,247.715,1.024,1.085,1.436,1.91,2.578
2020-07-07 15:50:00,246.319,1.115,1.207,1.618,2.062,2.703
2020-07-07 16:00:00,244.669,1.134,1.197,1.621,2.188,3.01
2020-07-07 16:10:00,240.104,1.004,1.135,1.552,2.06,2.766
2020-07-07 16:20:00,239.439,0.787,0.802,1.078,1.307,1.934
2020-07-07 16:30:00,237.959,1.129,1.225,1.635,2.157,3.005
2020-07-07 16:40:00,234.513,0.84,0.883,1.19,1.625,2.087
2020-07-07 16:50:00,244.619,1.226,1.312,1.695,2.19,2.859
2020-07-07 17:00:00,239.109,0.993,1.02,1.387,1.793,2.391
2020-07-07 17:10:00,251.998,0.962,1.034,1.413,1.804,2.529
2020-07-07 17:20:00,265.039,1.294,1.434,1.771,2.242,3.126
2020-07-07 17:30:00,271.939,1.795,2.049,2.542,3.169,3.977
2020-07-07 17:40:00,271.861,1.416,1.513,2.059,2.546,3.261
2020-07-07 17:50:00,285.514,1.015,1.075,1.412,1.846,2.542
2020-07-07 18:00:00,281.801,0.645,0.683,0.976,1.252,1.39
2020-07-07 18:10:00,277.921,0.429,0.382,0.582,0.707,0.969
2020-07-07 18:20:00,277.483,0.516,0.55,0.83,0.956,1.307
2020-07-07 18:30:00,277.622,0.58,0.622,0.871,1.003,1.372
2020-07-07 18:40:00,276.974,0.599,0.634,0.872,1.092,1.515
2020-07-07 18:50:00,280.355,0.628,0.635,0.941,1.164,1.669
2020-07-07 19:00:00,282.76,0.524,0.543,0.814,1.05,1.703
2020-07-07 19:10:00,284.455,0.582,0.617,0.844,1.06,1.713
2020-07-07 19:20:00,289.907,0.446,0.446,0.674,0.878,1.492
2020-07-07 19:30:00,284.962,0.327,0.322,0.518,0.705,1.113
2020-07-07 19:40:00,278.324,0.345,0.368,0.54,0.701,1.185
2020-07-07 19:50:00,284.442,0.248,0.205,0.298,0.4,0.835
2020-07-07 20:00:00,290.446,0.334,0.332,0.496,0.585,0.885
2020-07-07 20:10:00,354.495,0.347,0.358,0.495,0.467,0.496
2020-07-07 20:20:00,320.066,0.149,0.127,0.187,0.169,0.35
2020-07-07 20:30:00,352.588,0.31,0.289,0.358,0.29,0.379
2020-07-07 20:40:00,347.579,0.229,0.201,0.296,0.28,0.322
2020-07-07 20:50:00,3.818,0.127,0.048,0.08,0.106,0.3
2020-07-07 21:00:00,344.148,0.15,0.114,0.167,0.156,0.196
2020-07-07 21:10:00,349.444,0.187,0.114,0.2,0.063,0.225
2020-07-07 21:20:00,74.298,0.14,0.089,0.169,0.066,0
2020-07-07 21:30:00,17.513,0.151,0.131,0.19,0.201,0.232
2020-07-07 21:40:00,280.746,0.27,0.256,0.312,0.195,0.389
2020-07-07 21:50:00,320.51,0.25,0.255,0.357,0.272,0.246
2020-07-07 22:00:00,297.333,0.18,0.147,0.229,0.181,0.244
2020-07-07 22:10:00,279.278,0.201,0.196,0.291,0.144,0.245
2020-07-07 22:20:00,303.689,0.221,0.25,0.389,0.28,0.256
2020-07-07 22:30:00,316.899,0.27,0.273,0.407,0.321,0.261
2020-07-07 22:40:00,33.981,0.122,0.107,0.188,0.17,0.211
2020-07-07 22:50:00,45.112,0.107,0.111,0.225,0.259,0.16
2020-07-07 23:00:00,79.638,0.116,0.118,0.196,0.303,0.454
2020-07-07 23:10:00,64.216,0.143,0.138,0.286,0.361,0.463
2020-07-07 23:20:00,68.152,0.073,0.09,0.16,0.254,0.431
2020-07-07 23:30:00,86.443,0.101,0.1,0.158,0.184,0.281
2020-07-07 23:40:00,40.038,0.163,0.152,0.208,0.325,0.493
2020-07-07 23:50:00,61.543,0.129,0.097,0.163,0.236,0.452
2020-07-08 00:00:00,78.922,0.162,0.161,0.271,0.286,0.353
2020-07-08 00:10:00,53.235,0.247,0.246,0.334,0.357,0.492
2020-07-08 00:20:00,49.982,0.155,0.126,0.183,0.29,0.416
2020-07-08 00:30:00,81.469,0.176,0.187,0.258,0.35,0.482
2020-07-08 00:40:00,83.279,0.093,0.085,0.127,0.234,0.377
2020-07-08 00:50:00,355.223,0.26,0.252,0.364,0.281,0.344
2020-07-08 01:00:00,330.098,0.23,0.212,0.295,0.285,0.27
2020-07-08 01:10:00,90.724,0.104,0.146,0.215,0.257,0.269
2020-07-08 01:20:00,76.186,0.311,0.318,0.456,0.482,0.666
2020-07-08 01:30:00,103.555,0.158,0.181,0.264,0.284,0.4
2020-07-08 01:40:00,126.696,0.06,0.048,0.052,0.194,0.294
2020-07-08 01:50:00,154.513,0.184,0.17,0.232,0.315,0.746
2020-07-08 02:00:00,178.963,0.299,0.243,0.376,0.488,0.86
2020-07-08 02:10:00,179.04,0.389,0.37,0.524,0.75,1.203
2020-07-08 02:20:00,173.127,0.54,0.666,0.799,1.2,1.64
2020-07-08 02:30:00,182.663,0.414,0.427,0.575,0.706,1.101
2020-07-08 02:40:00,206.751,0.345,0.351,0.458,0.556,0.745
2020-07-08 02:50:00,228.425,0.312,0.304,0.41,0.469,0.718
2020-07-08 03:00:00,201.428,0.36,0.359,0.554,0.792,1.193
2020-07-08 03:10:00,208.687,0.42,0.431,0.607,0.706,1.072
2020-07-08 03:20:00,190.92,0.369,0.378,0.572,0.776,1.15
2020-07-08 03:30:00,178.252,0.409,0.419,0.636,0.917,1.252
2020-07-08 03:40:00,191.602,0.354,0.355,0.479,0.596,0.985
2020-07-08 03:50:00,196.14,0.352,0.37,0.513,0.595,0.856
2020-07-08 04:00:00,198.738,0.372,0.323,0.556,0.74,1.126
2020-07-08 04:10:00,199.009,0.465,0.44,0.606,0.673,0.945
2020-07-08 04:20:00,232.229,0.564,0.566,0.823,0.929,1.203
2020-07-08 04:30:00,217.979,0.447,0.463,0.636,0.675,1.067
2020-07-08 04:40:00,235.691,0.525,0.556,0.736,0.869,1.223
2020-07-08 04:50:00,210.99,0.405,0.406,0.605,0.707,1.187
2020-07-08 05:00:00,193.235,0.372,0.358,0.487,0.543,0.718
2020-07-08 05:10:00,192.959,0.393,0.42,0.538,0.571,0.772
2020-07-08 05:20:00,172.594,0.507,0.531,0.736,0.893,1.169
2020-07-08 05:30:00,164.805,0.349,0.389,0.479,0.639,0.893
2020-07-08 05:40:00,165.605,0.443,0.454,0.655,0.862,1.175
2020-07-08 05:50:00,172.727,0.459,0.506,0.669,0.875,1.119
2020-07-08 06:00:00,174.651,0.44,0.438,0.625,0.776,1.062
2020-07-08 06:10:00,181.405,0.476,0.526,0.709,0.922,1.367
2020-07-08 06:20:00,143.735,0.314,0.331,0.461,0.646,0.91
2020-07-08 06:30:00,182.205,0.338,0.326,0.464,0.578,0.928
2020-07-08 06:40:00,197.774,0.325,0.306,0.501,0.685,0.897
2020-07-08 06:50:00,168.722,0.384,0.403,0.526,0.582,0.717
2020-07-08 07:00:00,135.971,0.239,0.198,0.257,0.288,0.383
2020-07-08 07:10:00,84.918,0.148,0.069,0.159,0.114,0.207
2020-07-08 07:20:00,126.956,0.16,0.119,0.22,0.296,0.455
2020-07-08 07:30:00,163.771,0.304,0.237,0.46,0.476,0.649
2020-07-08 07:40:00,180.248,0.325,0.308,0.49,0.637,0.914
2020-07-08 07:50:00,192.194,0.31,0.272,0.431,0.507,0.703
2020-07-08 08:00:00,183.172,0.392,0.358,0.564,0.697,0.983
2020-07-08 08:10:00,166.87,0.366,0.314,0.428,0.446,0.646
2020-07-08 08:20:00,195.939,0.338,0.355,0.429,0.475,0.658
2020-07-08 08:30:00,189.119,0.36,0.383,0.464,0.47,0.568
2020-07-08 08:40:00,198.297,0.441,0.483,0.587,0.687,0.919
2020-07-08 08:50:00,199.104,0.397,0.393,0.533,0.599,0.892
2020-07-08 09:00:00,185.532,0.279,0.244,0.383,0.398,0.53
2020-07-08 09:10:00,183.92,0.347,0.287,0.447,0.556,0.795
2020-07-08 09:20:00,153.212,0.475,0.529,0.623,0.79,0.9
2020-07-08 09:30:00,189.118,0.437,0.371,0.545,0.617,0.872
2020-07-08 09:40:00,176.211,0.602,0.662,0.748,0.895,1.199
2020-07-08 09:50:00,186.495,0.545,0.563,0.676,0.858,1.214
2020-07-08 10:00:00,183.09,0.354,0.357,0.508,0.736,1.094
2020-07-08 10:10:00,195.082,0.314,0.292,0.436,0.523,0.795
2020-07-08 10:20:00,203.75,0.15,0.126,0.218,0.333,0.54
2020-07-08 10:30:00,228.495,0.14,0.112,0.218,0.196,0.358
2020-07-08 10:40:00,194.366,0.249,0.167,0.331,0.433,0.575
2020-07-08 10:50:00,227.1,0.498,0.521,0.676,0.813,1.162
2020-07-08 11:00:00,250.947,0.437,0.445,0.684,0.879,1.238
2020-07-08 11:10:00,255.898,0.4,0.433,0.592,0.688,0.878
2020-07-08 11:20:00,254.701,0.243,0.187,0.366,0.451,0.818
2020-07-08 11:30:00,250.44,0.245,0.184,0.383,0.57,0.897
2020-07-08 11:40:00,263.995,0.438,0.483,0.62,0.678,1.088
2020-07-08 11:50:00,267.899,0.596,0.641,0.833,0.897,1.19
2020-07-08 12:00:00,263.912,0.634,0.681,0.896,1.074,1.457
2020-07-08 12:10:00,256.271,0.673,0.729,0.973,1.081,1.462
2020-07-08 12:20:00,256.798,0.727,0.799,1.073,1.322,1.779
2020-07-08 12:30:00,258.781,0.492,0.475,0.676,0.769,1.047
2020-07-08 12:40:00,275.683,0.507,0.492,0.695,0.825,1.21
2020-07-08 12:50:00,271.755,0.406,0.43,0.567,0.679,1.063
2020-07-08 13:00:00,278.387,0.385,0.392,0.568,0.637,0.99
2020-07-08 13:10:00,268.214,0.424,0.425,0.597,0.592,0.818
2020-07-08 13:20:00,243.259,0.731,0.711,0.991,1.164,1.415
2020-07-08 13:30:00,258.247,0.685,0.752,1.041,1.29,1.717
2020-07-08 13:40:00,264.184,0.701,0.778,1.024,1.247,1.654
2020-07-08 13:50:00,263.899,0.74,0.834,1.085,1.299,1.711
2020-07-08 14:00:00,266.828,0.758,0.856,1.115,1.275,1.797
2020-07-08 14:10:00,264.985,0.852,0.955,1.241,1.456,1.749
2020-07-08 14:20:00,259.241,0.69,0.761,0.901,1.059,1.409
2020-07-08 14:30:00,225.596,0.417,0.401,0.55,0.769,1.192
2020-07-08 14:40:00,220.844,0.389,0.359,0.471,0.477,0.696
2020-07-08 14:50:00,218.857,0.389,0.381,0.498,0.547,0.805
2020-07-08 15:00:00,122.186,0.432,0.438,0.502,0.506,0.525
2020-07-08 15:10:00,237.938,0.191,0.157,0.234,0.239,0.355
2020-07-08 15:20:00,206.299,0.352,0.327,0.436,0.572,0.857
2020-07-08 15:30:00,236.227,0.302,0.285,0.477,0.625,0.945
2020-07-08 15:40:00,238.633,0.45,0.465,0.694,0.907,1.325
2020-07-08 15:50:00,247.364,0.568,0.582,0.772,0.965,1.428
2020-07-08 16:00:00,259.884,0.881,1.004,1.276,1.559,2.074
2020-07-08 16:10:00,332.855,0.346,0.335,0.479,0.541,0.822
2020-07-08 16:20:00,353.308,0.419,0.435,0.596,0.687,0.958
2020-07-08 16:30:00,9.913,0.554,0.607,0.797,0.88,1.066
2020-07-08 16:40:00,42.797,0.644,0.696,0.85,1.097,1.316
2020-07-08 16:50:00,30.436,0.571,0.653,0.853,1.05,1.278
2020-07-08 17:00:00,44.9,0.312,0.299,0.418,0.41,0.549
2020-07-08 17:10:00,93.149,0.105,0.03,0.084,0.037,0.123
2020-07-08 17:20:00,105.725,0.196,0.162,0.233,0.299,0.387
2020-07-08 17:30:00,136.215,0.379,0.462,0.528,0.577,0.694
2020-07-08 17:40:00,124.759,0.392,0.43,0.507,0.593,0.701
2020-07-08 17:50:00,121.792,0.501,0.589,0.699,0.889,1.074
2020-07-08 18:00:00,119.519,0.449,0.491,0.596,0.692,0.885
2020-07-08 18:10:00,124.076,0.385,0.401,0.504,0.598,0.779
2020-07-08 18:20:00,123.087,0.301,0.346,0.405,0.488,0.627
2020-07-08 18:30:00,90.933,0.238,0.188,0.21,0.178,0.366
2020-07-08 18:40:00,109.241,0.362,0.348,0.419,0.473,0.592
2020-07-08 18:50:00,112.769,0.23,0.183,0.225,0.307,0.433
2020-07-08 19:00:00,186.075,0.19,0.135,0.233,0.328,0.542
2020-07-08 19:10:00,173.004,0.324,0.339,0.421,0.467,0.62
2020-07-08 19:20:00,177.465,0.225,0.157,0.276,0.36,0.591
2020-07-08 19:30:00,192.103,0.215,0.143,0.264,0.375,0.698
2020-07-08 19:40:00,166.049,0.237,0.226,0.345,0.539,0.771
2020-07-08 19:50:00,128.861,0.247,0.267,0.352,0.51,0.796
2020-07-08 20:00:00,130.143,0.178,0.173,0.266,0.405,0.625
2020-07-08 20:10:00,116.903,0.121,0.088,0.168,0.259,0.553
2020-07-08 20:20:00,104.76,0.098,0.054,0.113,0.123,0.414
2020-07-08 20:30:00,78.022,0.139,0.029,0.191,0.247,0.347
2020-07-08 20:40:00,67.382,0.211,0.202,0.353,0.493,0.642
2020-07-08 20:50:00,69.02,0.259,0.257,0.432,0.529,0.644
2020-07-08 21:00:00,68.252,0.234,0.2,0.313,0.269,0.404
2020-07-08 21:10:00,0,0.048,0.014,0.054,0.078,0.162
2020-07-08 21:20:00,52.546,0.15,0.111,0.213,0.195,0.286
2020-07-08 21:30:00,73.349,0.238,0.195,0.286,0.317,0.435
2020-07-08 21:40:00,96.991,0.291,0.302,0.403,0.53,0.7
2020-07-08 21:50:00,116.33,0.274,0.279,0.402,0.524,0.791
2020-07-08 22:00:00,106.043,0.253,0.255,0.363,0.457,0.741
2020-07-08 22:10:00,100.508,0.141,0.126,0.194,0.268,0.45
2020-07-08 22:20:00,70.635,0.114,0.073,0.239,0.329,0.506
2020-07-08 22:30:00,97.743,0.162,0.151,0.267,0.325,0.485
2020-07-08 22:40:00,111.205,0.112,0.098,0.164,0.3,0.615
2020-07-08 22:50:00,131.014,0.159,0.134,0.196,0.325,0.684
2020-07-08 23:00:00,131.434,0.169,0.184,0.281,0.444,0.767
2020-07-08 23:10:00,153.1,0.194,0.191,0.303,0.477,0.877
2020-07-08 23:20:00,146.84,0.241,0.243,0.352,0.489,0.827
2020-07-08 23:30:00,151.117,0.166,0.124,0.188,0.247,0.44
2020-07-08 23:40:00,142.079,0.215,0.198,0.3,0.451,0.784
2020-07-08 23:50:00,145.526,0.149,0.172,0.254,0.405,0.674
2020-07-09 00:00:00,153.651,0.352,0.457,0.543,0.75,1.104
2020-07-09 00:10:00,149.407,0.17,0.155,0.231,0.282,0.535
2020-07-09 00:20:00,167.125,0.227,0.179,0.266,0.316,0.461
2020-07-09 00:30:00,116.078,0.242,0.202,0.277,0.299,0.449
2020-07-09 00:40:00,155.795,0.265,0.265,0.386,0.527,0.842
2020-07-09 00:50:00,171.842,0.258,0.231,0.394,0.641,1.008
2020-07-09 01:00:00,151.896,0.375,0.34,0.472,0.592,0.916
2020-07-09 01:10:00,112.345,0.129,0.096,0.156,0.277,0.544
2020-07-09 01:20:00,140.578,0.341,0.392,0.526,0.704,1.131
2020-07-09 01:30:00,55.382,0.281,0.261,0.347,0.375,0.525
2020-07-09 01:40:00,130.921,0.25,0.284,0.379,0.485,0.645
2020-07-09 01:50:00,125.017,0.299,0.337,0.432,0.626,0.972
2020-07-09 02:00:00,111.164,0.409,0.436,0.581,0.72,1.025
2020-07-09 02:10:00,120.533,0.181,0.213,0.261,0.4,0.679
2020-07-09 02:20:00,125.528,0.297,0.301,0.393,0.505,0.693
2020-07-09 02:30:00,140.026,0.233,0.202,0.279,0.293,0.62
2020-07-09 02:40:00,148.985,0.345,0.396,0.488,0.649,0.877
2020-07-09 02:50:00,145.102,0.169,0.146,0.199,0.298,0.614
2020-07-09 03:00:00,160.729,0.229,0.222,0.349,0.513,0.747
2020-07-09 03:10:00,156.256,0.354,0.439,0.568,0.787,1.1
2020-07-09 03:20:00,141.532,0.502,0.632,0.759,1.045,1.371
2020-07-09 03:30:00,142.014,0.378,0.407,0.553,0.715,1.004
2020-07-09 03:40:00,149.819,0.328,0.363,0.472,0.572,0.815
2020-07-09 03:50:00,153.439,0.476,0.52,0.716,0.97,1.329
2020-07-09 04:00:00,151.513,0.328,0.33,0.509,0.677,0.939
2020-07-09 04:10:00,160.704,0.446,0.447,0.588,0.694,1.032
2020-07-09 04:20:00,121.452,0.381,0.402,0.499,0.572,0.813
2020-07-09 04:30:00,148.765,0.473,0.554,0.668,0.823,1.087
2020-07-09 04:40:00,138.603,0.498,0.558,0.688,0.84,1.137
2020-07-09 04:50:00,148.8,0.301,0.303,0.402,0.507,0.738
2020-07-09 05:00:00,133.741,0.296,0.275,0.381,0.445,0.72
2020-07-09 05:10:00,170.543,0.485,0.493,0.709,0.918,1.297
2020-07-09 05:20:00,163,0.435,0.487,0.642,0.835,1.171
2020-07-09 05:30:00,146.747,0.504,0.548,0.682,0.858,1.171
2020-07-09 05:40:00,134.955,0.447,0.544,0.629,0.751,1.076
2020-07-09 05:50:00,137.718,0.599,0.742,0.87,1.119,1.372
2020-07-09 06:00:00,138.953,0.449,0.518,0.569,0.709,0.975
2020-07-09 06:10:00,163.514,0.48,0.562,0.69,0.839,1.142
2020-07-09 06:20:00,180.116,0.542,0.578,0.777,1.015,1.432
2020-07-09 06:30:00,181.429,0.537,0.588,0.718,0.822,1.097
2020-07-09 06:40:00,192.104,0.378,0.381,0.431,0.475,0.717
2020-07-09 06:50:00,169.332,0.406,0.409,0.566,0.701,0.971
2020-07-09 07:00:00,150.829,0.507,0.582,0.709,0.858,1.136
2020-07-09 07:10:00,164.175,0.283,0.273,0.373,0.635,0.882
2020-07-09 07:20:00,173.067,0.117,0.109,0.16,0.173,0.387
2020-07-09 07:30:00,189.28,0.397,0.373,0.485,0.628,0.791
2020-07-09 07:40:00,194.609,0.467,0.444,0.683,0.866,1.21
2020-07-09 07:50:00,163.203,0.443,0.453,0.607,0.776,0.905
2020-07-09 08:00:00,149.031,0.562,0.62,0.769,0.896,1.19
2020-07-09 08:10:00,154.157,0.592,0.618,0.779,1.044,1.403
2020-07-09 08:20:00,150.436,0.53,0.615,0.695,0.894,1.154
2020-07-09 08:30:00,147.779,0.687,0.823,0.926,1.121,1.479
2020-07-09 08:40:00,175.631,0.61,0.703,0.805,0.973,1.221
2020-07-09 08:50:00,191.424,0.59,0.595,0.84,1.045,1.286
2020-07-09 09:00:00,177.437,0.676,0.759,0.99,1.426,1.939
2020-07-09 09:10:00,162.937,0.581,0.629,0.761,0.996,1.341
2020-07-09 09:20:00,189.437,0.479,0.456,0.577,0.81,1.168
2020-07-09 09:30:00,177.157,0.661,0.751,0.896,1.061,1.219
2020-07-09 09:40:00,193.178,0.684,0.684,0.935,1.174,1.554
2020-07-09 09:50:00,194.195,0.751,0.782,1.001,1.246,1.577
2020-07-09 10:00:00,197.893,0.786,0.784,1.102,1.455,2.001
