"Date","TA_degC","RH_Perc","PA_hPa"
2020-08-27 06:30:00,12.1733,84.9333,956.7433
2020-08-27 07:00:00,12.1667,84.5333,957.0233
2020-08-27 07:30:00,12.09,84,957.2167
2020-08-27 08:00:00,12.0833,83.0333,957.33
2020-08-27 08:30:00,12.23,82.1333,957.4133
2020-08-27 09:00:00,12.61,78.1333,957.4733
2020-08-27 09:30:00,12.9933,75.0333,957.73
2020-08-27 10:00:00,13.2367,72.1,957.79
2020-08-27 10:30:00,13.4733,70.9667,957.88
2020-08-27 11:00:00,13.8933,68,957.9767
2020-08-27 11:30:00,14.37,66.22,957.7767
2020-08-27 12:00:00,14.81,65.3633,957.8
2020-08-27 12:30:00,14.67,64.7433,957.7633
2020-08-27 13:00:00,14.86,64.0867,957.7633
2020-08-27 13:30:00,15.1367,63.1267,957.4367
2020-08-27 14:00:00,15.4167,62.3767,957.2133
2020-08-27 14:30:00,15.6867,61.7233,957.0733
2020-08-27 15:00:00,16.16,59.64,956.8133
2020-08-27 15:30:00,17.1567,55.6,956.8633
2020-08-27 16:00:00,17.05,54.38,956.6467
2020-08-27 16:30:00,17.5067,53.1667,956.1167
2020-08-27 17:00:00,17.4967,51.95,955.8733
2020-08-27 17:30:00,17.7233,50.9433,955.7233
2020-08-27 18:00:00,18.1233,49.8767,955.37
2020-08-27 18:30:00,18.59,50.1333,954.9833
2020-08-27 19:00:00,18.5567,49.8233,954.5233
2020-08-27 19:30:00,16.5533,56.9267,954.1333
2020-08-27 20:00:00,16.0933,57.5533,953.9833
2020-08-27 20:30:00,15.88,58.2133,953.9067
2020-08-27 21:00:00,15.5267,60.37,953.8533
2020-08-27 21:30:00,15.42,59.5067,953.6133
2020-08-27 22:00:00,15,60.4867,953.35
2020-08-27 22:30:00,14.7933,60.9633,952.84
2020-08-27 23:00:00,14.7433,60.69,952.74
2020-08-27 23:30:00,14.4667,61.3333,952.38
2020-08-28 00:00:00,13.9633,63.5233,952.1467
2020-08-28 00:30:00,13.7433,64.0333,951.8367
2020-08-28 01:00:00,13.72,64.3033,951.4367
2020-08-28 01:30:00,13.3067,67.8133,950.8
2020-08-28 02:00:00,13.3133,67.4533,950.35
2020-08-28 02:30:00,13.2733,68.4933,949.82
2020-08-28 03:00:00,11.7067,80.9667,949.09
2020-08-28 03:30:00,11.8567,81.7667,948.4833
2020-08-28 04:00:00,12.0067,82.6667,948.1933
2020-08-28 04:30:00,11.3233,86.4667,948.07
2020-08-28 05:00:00,11.23,88.7333,947.41
2020-08-28 05:30:00,11.4967,88.9667,946.5367
2020-08-28 06:00:00,11.6233,89.5,946.3833
2020-08-28 06:30:00,11.35,91.1667,946.5333
2020-08-28 07:00:00,11.6733,90.7667,946.4567
2020-08-28 07:30:00,11.8767,89.3,946.2667
2020-08-28 08:00:00,12.0333,89.5333,946.0933
2020-08-28 08:30:00,12.1133,90.8667,945.9633
2020-08-28 09:00:00,12.8133,91.7,946.0067
2020-08-28 09:30:00,13.7433,89.4667,946
2020-08-28 10:00:00,14.3367,88.6333,946.0333
2020-08-28 10:30:00,15.11,83.4333,945.9367
2020-08-28 11:00:00,15.71,78.4,945.99
2020-08-28 11:30:00,16.4,72.0667,945.9067
2020-08-28 12:00:00,17.1533,66.1567,945.7967
2020-08-28 12:30:00,17.43,63.7233,945.5367
2020-08-28 13:00:00,18.2967,59.3933,945.2867
2020-08-28 13:30:00,18.5233,55.92,945.0767
2020-08-28 14:00:00,19.17,52.72,945
2020-08-28 14:30:00,19.3,54.6833,944.8833
2020-08-28 15:00:00,19.57,51.1267,944.4567
2020-08-28 15:30:00,19.72,50.8733,944.2133
2020-08-28 16:00:00,19.9433,48.7767,944.13
2020-08-28 16:30:00,19.4567,53.56,944.17
2020-08-28 17:00:00,19.14,57.4533,943.9833
2020-08-28 17:30:00,18.9467,57.32,943.88
2020-08-28 18:00:00,18.11,59.5967,943.7633
2020-08-28 18:30:00,17.46,62.0533,943.5333
2020-08-28 19:00:00,17.28,62.2167,943.2933
2020-08-28 19:30:00,17.46,61.1167,943.2567
2020-08-28 20:00:00,17.1467,63.3833,943.2833
2020-08-28 20:30:00,16.9633,64.3967,943.4233
2020-08-28 21:00:00,16.7933,65.25,943.7767
2020-08-28 21:30:00,16.4867,67.4,943.65
2020-08-28 22:00:00,16.1567,69.4233,943.5
2020-08-28 22:30:00,15.9633,70.6333,943.6233
2020-08-28 23:00:00,15.7333,73.3,943.7767
2020-08-28 23:30:00,15.4333,75.3667,944.01
2020-08-29 00:00:00,15.11,76.8333,944.0633
2020-08-29 00:30:00,14.6767,77.7,943.83
2020-08-29 01:00:00,14.6167,75.7667,943.83
2020-08-29 01:30:00,14.4533,77.7333,943.98
2020-08-29 02:00:00,13.9867,79.4,944.2
2020-08-29 02:30:00,13.7533,77.1333,944.2
2020-08-29 03:00:00,13.4467,74.9,944.23
2020-08-29 03:30:00,12.9667,75.8667,944.33
2020-08-29 04:00:00,12.35,77.5333,944.4367
2020-08-29 04:30:00,12.0433,77.8333,944.66
2020-08-29 05:00:00,11.8467,78.0333,944.7233
2020-08-29 05:30:00,11.7567,77.8,944.8533
2020-08-29 06:00:00,11.6967,78.3667,944.88
2020-08-29 06:30:00,11.45,80.4,945
2020-08-29 07:00:00,11.2867,82.6,945.1233
2020-08-29 07:30:00,11.28,83.7333,945.4367
2020-08-29 08:00:00,11.4767,84.1667,945.8267
2020-08-29 08:30:00,11.8033,83.3667,946.0167
2020-08-29 09:00:00,12.14,84.0333,946.2933
2020-08-29 09:30:00,12.7233,83.8,946.42
2020-08-29 10:00:00,13.7067,80.4,946.7233
2020-08-29 10:30:00,14.05,78.1333,946.8233
2020-08-29 11:00:00,14.6933,75.6333,946.8833
2020-08-29 11:30:00,15.62,70.49,946.86
2020-08-29 12:00:00,15.7133,66.3367,946.9633
2020-08-29 12:30:00,16.6267,60.5567,946.8733
2020-08-29 13:00:00,17.09,56.3933,946.7933
2020-08-29 13:30:00,17.2533,55.2967,946.8967
2020-08-29 14:00:00,17.1867,53.8167,947.1567
2020-08-29 14:30:00,17.6633,53.7033,947.3367
2020-08-29 15:00:00,17.75,52.2733,947.4133
2020-08-29 15:30:00,18.0967,47.8433,947.48
2020-08-29 16:00:00,18.4567,45.35,947.4833
2020-08-29 16:30:00,18.4967,46.0233,947.6467
2020-08-29 17:00:00,18.46,46.58,947.5633
2020-08-29 17:30:00,18.4033,47.09,947.5667
2020-08-29 18:00:00,18.1,46.3233,947.71
2020-08-29 18:30:00,17.6833,49.2033,947.7133
2020-08-29 19:00:00,17.0867,52.0567,947.89
2020-08-29 19:30:00,16.65,56.39,947.9233
2020-08-29 20:00:00,16.7267,54.9567,947.99
2020-08-29 20:30:00,16.1967,55.9833,948.38
2020-08-29 21:00:00,15.9933,56.8467,948.5067
2020-08-29 21:30:00,15.81,57.81,948.7067
2020-08-29 22:00:00,15.6133,58.6933,948.8267
2020-08-29 22:30:00,15.79,57.84,948.7433
2020-08-29 23:00:00,15.8333,57.6967,949
2020-08-29 23:30:00,15.8567,57.9267,949.0767
2020-08-30 00:00:00,15.8867,58.24,949.1433
2020-08-30 00:30:00,15.85,58.16,949.15
2020-08-30 01:00:00,15.6567,58.7667,949.1733
2020-08-30 01:30:00,15.21,58.4633,949.1467
2020-08-30 02:00:00,15.35,57.1833,948.84
2020-08-30 02:30:00,15.2733,58.5267,948.7833
2020-08-30 03:00:00,15.2533,60.4333,948.85
2020-08-30 03:30:00,14.7767,66.1,948.88
2020-08-30 04:00:00,14.5133,68.85,948.9667
2020-08-30 04:30:00,14.3333,71.1667,948.8733
2020-08-30 05:00:00,14.39,71.0333,948.7467
2020-08-30 05:30:00,14.3733,70.4,948.9133
2020-08-30 06:00:00,14.3767,70.4667,948.93
2020-08-30 06:30:00,14.2133,68.24,949.0867
2020-08-30 07:00:00,14.24,67.21,949.0867
2020-08-30 07:30:00,14.1,68.8567,948.9733
2020-08-30 08:00:00,13.88,69.28,949.15
2020-08-30 08:30:00,13.7533,70.4333,949.39
2020-08-30 09:00:00,13.6067,71.1,949.2433
2020-08-30 09:30:00,14.35,69.1333,949.4133
2020-08-30 10:00:00,14.98,68.2333,949.58
2020-08-30 10:30:00,15.4867,66.67,949.5633
2020-08-30 11:00:00,15.27,67.2667,949.5
2020-08-30 11:30:00,15.7933,66.3933,949.4967
2020-08-30 12:00:00,16.5333,61.83,949.5533
2020-08-30 12:30:00,17.2833,56.3167,949.6767
2020-08-30 13:00:00,17.7267,55.1533,949.7133
2020-08-30 13:30:00,17.8033,55.8533,949.5567
2020-08-30 14:00:00,17.9233,56.22,949.7133
2020-08-30 14:30:00,17.53,63.6167,949.7333
2020-08-30 15:00:00,17.2867,65.5467,949.6733
2020-08-30 15:30:00,17.1233,63.4967,949.61
2020-08-30 16:00:00,16.9,64.0933,949.5633
2020-08-30 16:30:00,16.6567,66.4967,949.5867
2020-08-30 17:00:00,16.4233,67.9133,949.6733
2020-08-30 17:30:00,16.2733,66.88,949.76
2020-08-30 18:00:00,15.56,71.7567,950.07
2020-08-30 18:30:00,13.6467,79.1667,950.4
2020-08-30 19:00:00,13,78.9667,950.6
2020-08-30 19:30:00,12.9067,85.4,950.9567
2020-08-30 20:00:00,12.7533,88.8333,951.1867
2020-08-30 20:30:00,12.75,90.1,951.4633
2020-08-30 21:00:00,13.0367,88,951.6067
2020-08-30 21:30:00,12.9467,89.1,951.86
2020-08-30 22:00:00,12.72,89.8,952.1667
2020-08-30 22:30:00,12.53,94.1,952.39
2020-08-30 23:00:00,12.4667,98.5667,952.6267
2020-08-30 23:30:00,12.36,100,952.9367
2020-08-31 00:00:00,12.2933,100,953.1767
2020-08-31 00:30:00,12.4233,100,953.2767
2020-08-31 01:00:00,12.4333,100,953.3633
2020-08-31 01:30:00,12.44,100,953.5667
2020-08-31 02:00:00,12.4633,100,953.79
2020-08-31 02:30:00,12.3833,100,954.0467
2020-08-31 03:00:00,12.3567,100,954.1867
2020-08-31 03:30:00,12.3367,100,954.23
2020-08-31 04:00:00,12.3533,100,954.6933
2020-08-31 04:30:00,12.3667,100,954.7867
2020-08-31 05:00:00,12.4,100,954.86
2020-08-31 05:30:00,12.4167,100,955.1167
2020-08-31 06:00:00,12.4367,100,955.33
2020-08-31 06:30:00,12.4333,100,955.55
2020-08-31 07:00:00,12.4167,100,955.8133
2020-08-31 07:30:00,12.4167,100,956.11
2020-08-31 08:00:00,12.4833,100,956.4733
2020-08-31 08:30:00,12.5167,100,956.6567
2020-08-31 09:00:00,12.61,100,956.9
2020-08-31 09:30:00,12.7833,100,957.2
2020-08-31 10:00:00,13.07,100,957.4433
2020-08-31 10:30:00,13.3733,100,957.67
2020-08-31 11:00:00,13.36,100,957.75
2020-08-31 11:30:00,13.9833,97.6,957.99
2020-08-31 12:00:00,14.0267,94.4333,958.2533
2020-08-31 12:30:00,13.3167,99.6,958.53
2020-08-31 13:00:00,12.7367,100,958.6933
2020-08-31 13:30:00,12.67,100,958.7967
2020-08-31 14:00:00,12.8333,100,958.8767
2020-08-31 14:30:00,12.9233,100,958.95
2020-08-31 15:00:00,13.35,97.1,958.8133
2020-08-31 15:30:00,13.95,91.5667,958.76
2020-08-31 16:00:00,14.8267,83.0667,958.6167
2020-08-31 16:30:00,15.4267,79.2667,958.51
2020-08-31 17:00:00,14.84,78.0333,958.7333
2020-08-31 17:30:00,14.63,77,958.7767
2020-08-31 18:00:00,14.9633,74.9333,958.7867
2020-08-31 18:30:00,14.9767,70.35,958.7667
2020-08-31 19:00:00,14.77,70.9667,958.7867
2020-08-31 19:30:00,14.47,71.5,958.8633
2020-08-31 20:00:00,14.31,71.4,958.99
2020-08-31 20:30:00,14.1167,71.0667,959.0733
2020-08-31 21:00:00,14.0033,71.4333,959.29
2020-08-31 21:30:00,13.8833,72.0667,959.2
2020-08-31 22:00:00,13.6833,74.0333,959.08
2020-08-31 22:30:00,13.3333,77.5,958.9767
2020-08-31 23:00:00,13.02,79.7333,959.1133
2020-08-31 23:30:00,12.6467,81.5667,959.1533
2020-09-01 00:00:00,12.4233,81.3333,959.2767
2020-09-01 00:30:00,12.1933,80.1333,959.2367
2020-09-01 01:00:00,11.98,81.3333,959.24
2020-09-01 01:30:00,11.4567,85.2667,959.1367
2020-09-01 02:00:00,11.1933,86.7667,958.9667
2020-09-01 02:30:00,10.7967,89.2333,959.0233
2020-09-01 03:00:00,10.47,91.5333,959.0767
2020-09-01 03:30:00,10.3433,92.6667,959.0467
2020-09-01 04:00:00,10.1567,94,958.8567
2020-09-01 04:30:00,10.1867,94.2333,958.5467
2020-09-01 05:00:00,10.3133,93.4,958.4667
2020-09-01 05:30:00,10.22,93.9333,958.5067
2020-09-01 06:00:00,9.9767,96.8667,958.5433
2020-09-01 06:30:00,9.81,99.8667,958.5633
2020-09-01 07:00:00,9.6233,100,958.7333
2020-09-01 07:30:00,9.6267,100,958.8567
2020-09-01 08:00:00,9.8767,100,958.8833
2020-09-01 08:30:00,10.03,100,958.93
2020-09-01 09:00:00,10.7667,100,958.8633
2020-09-01 09:30:00,11.3133,95.5667,958.7733
2020-09-01 10:00:00,11.6167,95.3667,958.8167
2020-09-01 10:30:00,12.3167,93.0667,958.8633
2020-09-01 11:00:00,12.5667,86.5333,958.99
2020-09-01 11:30:00,12.7533,84.6333,959.0233
2020-09-01 12:00:00,12.9433,83.6333,959.0433
2020-09-01 12:30:00,13.2033,81.8333,959.0767
2020-09-01 13:00:00,14.1367,71.69,959.0267
2020-09-01 13:30:00,14.0533,67.6733,959.09
2020-09-01 14:00:00,14.37,68.6033,959.0467
2020-09-01 14:30:00,14.59,71,958.8967
2020-09-01 15:00:00,14.68,67.4733,958.66
2020-09-01 15:30:00,15.24,65.0433,958.4367
2020-09-01 16:00:00,15.84,63.4333,958.2
2020-09-01 16:30:00,15.4767,63.9267,958.01
2020-09-01 17:00:00,15.14,67.36,958.0267
2020-09-01 17:30:00,14.69,65.1933,957.98
2020-09-01 18:00:00,14.5833,69.4833,957.94
2020-09-01 18:30:00,14.08,72.8,957.8967
2020-09-01 19:00:00,14.0467,70.73,957.9467
2020-09-01 19:30:00,13.44,77.4,958.0533
2020-09-01 20:00:00,13.0633,78.8333,958.1433
2020-09-01 20:30:00,13.02,80.6667,958.4033
2020-09-01 21:00:00,13.0067,77.3667,958.7433
2020-09-01 21:30:00,12.5567,80.9333,958.75
2020-09-01 22:00:00,12.3133,81.4667,958.76
2020-09-01 22:30:00,12.43,77.4667,958.7367
2020-09-01 23:00:00,12.7667,75.6,958.76
2020-09-01 23:30:00,12.58,76.4667,958.7567
2020-09-02 00:00:00,12.3467,77.7333,958.7467
2020-09-02 00:30:00,12.11,79.1,958.74
2020-09-02 01:00:00,12.1633,78.3667,958.6167
2020-09-02 01:30:00,11.92,79.9667,958.58
2020-09-02 02:00:00,11.91,78.7,958.51
2020-09-02 02:30:00,11.3533,82.5667,958.4667
2020-09-02 03:00:00,10.82,86.3333,958.43
2020-09-02 03:30:00,10.5633,88.9333,958.35
2020-09-02 04:00:00,10.2033,91.2,958.35
2020-09-02 04:30:00,10.24,93.2,958.2867
2020-09-02 05:00:00,11.0633,85.7,958.1667
2020-09-02 05:30:00,11.8733,77.9333,958.03
2020-09-02 06:00:00,11.5367,81.0333,958.0833
2020-09-02 06:30:00,11.06,84.1333,958.1933
2020-09-02 07:00:00,10.95,85.7667,958.2667
2020-09-02 07:30:00,10.4733,90.7667,958.27
2020-09-02 08:00:00,10.8533,89.3333,958.33
2020-09-02 08:30:00,11.0533,89.0667,958.46
2020-09-02 09:00:00,11.8633,84.6333,958.61
2020-09-02 09:30:00,12.04,83.5,958.7867
2020-09-02 10:00:00,12.74,81.0667,958.8267
2020-09-02 10:30:00,13.145,77.65,959.005
2020-09-02 11:00:00,13.81,71.1267,959.0833
2020-09-02 11:30:00,14.3667,65.7967,959.09
2020-09-02 12:00:00,15.12,60.13,959.08
2020-09-02 12:30:00,15.43,55.4267,959.09
2020-09-02 13:00:00,15.76,48.6267,959.09
2020-09-02 13:30:00,15.6433,51.88,958.9933
2020-09-02 14:00:00,16.0767,49.86,958.9067
2020-09-02 14:30:00,15.8733,48.8133,958.83
2020-09-02 15:00:00,15.8033,47.0067,958.82
2020-09-02 15:30:00,16.2933,46.9433,958.7067
2020-09-02 16:00:00,15.92,49.3733,958.6633
2020-09-02 16:30:00,16.8,47.1667,958.5833
2020-09-02 17:00:00,16.49,50.7233,958.5633
2020-09-02 17:30:00,16.6933,46.17,958.5667
2020-09-02 18:00:00,17.1033,44.3867,958.68
2020-09-02 18:30:00,16.8067,45.4033,958.84
2020-09-02 19:00:00,16.38,46.9133,959.0267
2020-09-02 19:30:00,16.0133,49.4167,959.1567
2020-09-02 20:00:00,15.15,53.2367,959.3367
2020-09-02 20:30:00,14.6167,54.6167,959.7033
2020-09-02 21:00:00,14.51,55.1367,960.0067
2020-09-02 21:30:00,14.3633,54.54,960.1067
2020-09-02 22:00:00,14.3,52.2167,960.19
2020-09-02 22:30:00,14.2467,52.7433,960.21
2020-09-02 23:00:00,14.1133,52.69,960.1767
2020-09-02 23:30:00,13.9833,52.7767,960.2667
2020-09-03 00:00:00,14.0867,52.45,960.22
2020-09-03 00:30:00,14.0367,52.7067,960.2767
2020-09-03 01:00:00,14.05,52.6067,960.32
2020-09-03 01:30:00,14.01,54.1667,960.26
2020-09-03 02:00:00,13.7433,56.6633,960.19
2020-09-03 02:30:00,13.4333,56.9533,960.1633
2020-09-03 03:00:00,13.5233,57.9367,960.2
2020-09-03 03:30:00,13.4767,58.4667,960.2033
2020-09-03 04:00:00,13.0767,60.01,960.1133
2020-09-03 04:30:00,12.7,60.47,960.0433
2020-09-03 05:00:00,12.2833,61.7067,960.0533
2020-09-03 05:30:00,12.2467,61.4033,960.0667
2020-09-03 06:00:00,11.9633,62.1467,959.9933
2020-09-03 06:30:00,11.8533,62.58,960.0367
2020-09-03 07:00:00,12.39,60.0267,960.1333
2020-09-03 07:30:00,12.7067,59.5433,960.28
2020-09-03 08:00:00,12.27,62.7067,960.3567
2020-09-03 08:30:00,12.4,64.26,960.4667
2020-09-03 09:00:00,13.3867,62.0233,960.5967
2020-09-03 09:30:00,14.3867,60.8833,960.78
2020-09-03 10:00:00,15.06,57.3033,960.9867
2020-09-03 10:30:00,15.63,58.0133,961.0967
2020-09-03 11:00:00,16.41,55.96,961.2333
2020-09-03 11:30:00,16.8333,52.6067,961.1867
2020-09-03 12:00:00,17.1333,51.1567,961.17
2020-09-03 12:30:00,17.2667,52.9567,961.0833
2020-09-03 13:00:00,17.32,53.16,961.15
2020-09-03 13:30:00,17.54,54.4267,961.1333
2020-09-03 14:00:00,17.5667,54.4467,961.0333
2020-09-03 14:30:00,17.82,55.3867,960.7833
2020-09-03 15:00:00,17.78,55.1133,960.6733
2020-09-03 15:30:00,17.3733,57.3233,960.64
2020-09-03 16:00:00,17.27,60.1567,960.6
2020-09-03 16:30:00,17.3633,59.8467,960.51
2020-09-03 17:00:00,16.9933,62.7333,960.5433
2020-09-03 17:30:00,16.0833,71.3167,960.4867
2020-09-03 18:00:00,14.5967,82.9,960.7067
2020-09-03 18:30:00,13.6033,87.6,960.87
2020-09-03 19:00:00,12.95,91.5333,960.3767
2020-09-03 19:30:00,12.8467,94.1,960.5467
2020-09-03 20:00:00,12.73,96.6333,960.63
2020-09-03 20:30:00,12.5333,100,960.94
2020-09-03 21:00:00,12.4833,100,961.15
2020-09-03 21:30:00,12.5233,100,961.2333
2020-09-03 22:00:00,12.5667,100,961.1767
2020-09-03 22:30:00,12.6633,100,961.2
2020-09-03 23:00:00,12.83,98.4667,961.2833
2020-09-03 23:30:00,12.9767,97.9667,961.4267
2020-09-04 00:00:00,13.16,97.0667,961.3967
2020-09-04 00:30:00,13.3033,94.7333,961.4567
2020-09-04 01:00:00,13.41,93.6333,961.47
2020-09-04 01:30:00,13.4633,92.9,961.39
2020-09-04 02:00:00,13.3933,94.4,961.3333
2020-09-04 02:30:00,13.5733,92.8667,961.2733
2020-09-04 03:00:00,14.02,87.8333,961.34
2020-09-04 03:30:00,14.3967,84.8,961.16
2020-09-04 04:00:00,14.5667,84.1,960.98
2020-09-04 04:30:00,14.6567,84.5,960.85
2020-09-04 05:00:00,14.89,84.4333,960.9267
2020-09-04 05:30:00,15.02,84.7667,960.87
2020-09-04 06:00:00,15.0667,85.6,960.9033
2020-09-04 06:30:00,15.1367,87.8667,961.0833
2020-09-04 07:00:00,15.4467,89.9667,961.28
2020-09-04 07:30:00,15.3367,93.2,961.5133
2020-09-04 08:00:00,15.38,94,961.71
2020-09-04 08:30:00,15.3533,95,961.91
2020-09-04 09:00:00,15.54,94.4333,962.1267
2020-09-04 09:30:00,15.68,88.9,962.43
2020-09-04 10:00:00,15.8633,85.2667,962.62
2020-09-04 10:30:00,16.6533,81.3667,962.7333
2020-09-04 11:00:00,17.4933,78.4667,962.7667
2020-09-04 11:30:00,18.22,77.3,962.66
2020-09-04 12:00:00,18.82,75.1,962.59
2020-09-04 12:30:00,19.4133,74.1,962.5
2020-09-04 13:00:00,19.78,73.2333,962.4933
2020-09-04 13:30:00,19.5067,77,962.5433
2020-09-04 14:00:00,19.4133,78.7,962.41
2020-09-04 14:30:00,20.6233,69.9367,962.17
2020-09-04 15:00:00,21.42,66.32,962.1067
2020-09-04 15:30:00,20.99,66.9733,962.1167
2020-09-04 16:00:00,20.83,69.9067,962.1033
2020-09-04 16:30:00,20.52,70.4,961.9667
2020-09-04 17:00:00,20.4733,70.4667,961.8733
2020-09-04 17:30:00,20.6233,69.79,961.6967
2020-09-04 18:00:00,20.86,69.97,961.4933
2020-09-04 18:30:00,20.38,70.5667,961.4233
2020-09-04 19:00:00,20.0733,71.9333,961.35
2020-09-04 19:30:00,19.8033,72.8667,961.22
2020-09-04 20:00:00,19.6233,73.5667,961.1967
2020-09-04 20:30:00,19.55,73.8333,961.2567
2020-09-04 21:00:00,19.4833,74.1,961.2767
2020-09-04 21:30:00,18.7967,79.3333,961.0833
2020-09-04 22:00:00,17.6867,89.9,960.99
2020-09-04 22:30:00,17.3367,94.7333,960.9033
2020-09-04 23:00:00,17.1433,96.9333,960.6033
2020-09-04 23:30:00,17.0067,98.9,960.29
2020-09-05 00:00:00,16.89,100,960.1167
2020-09-05 00:30:00,16.7933,100,960.04
2020-09-05 01:00:00,16.6067,100,960.0133
2020-09-05 01:30:00,16.56,100,959.8367
2020-09-05 02:00:00,16.38,98.9,959.4933
2020-09-05 02:30:00,16.3133,96.2333,959.0533
2020-09-05 03:00:00,16.4,93.7667,958.54
2020-09-05 03:30:00,16.27,94.6,958.3333
2020-09-05 04:00:00,16.1133,97.7667,958.0467
2020-09-05 04:30:00,16.1167,97.8667,957.7367
2020-09-05 05:00:00,16.2367,96.0333,957.3067
2020-09-05 05:30:00,16.1467,95.6333,957.14
2020-09-05 06:00:00,15.5067,95.7667,957.2467
2020-09-05 06:30:00,15.2633,93.4667,957.01
2020-09-05 07:00:00,14.6633,93.6333,956.8933
2020-09-05 07:30:00,13.31,92.6667,956.95
2020-09-05 08:00:00,12.92,95.1333,957.1033
2020-09-05 08:30:00,12.2133,97.3333,957.31
2020-09-05 09:00:00,11.96,100,957.1467
2020-09-05 09:30:00,11.98,100,957.5433
2020-09-05 10:00:00,12.31,97.7333,957.63
2020-09-05 10:30:00,12.7233,93.5667,957.6233
2020-09-05 11:00:00,13.5867,86.7667,957.6267
2020-09-05 11:30:00,13.7033,82.7,957.6633
2020-09-05 12:00:00,13.7033,79.4333,957.87
2020-09-05 12:30:00,13.54,78.3667,957.97
2020-09-05 13:00:00,13.38,78.7667,958.2467
2020-09-05 13:30:00,13.4567,78.7,958.4367
2020-09-05 14:00:00,13.67,78.5,958.49
2020-09-05 14:30:00,13.7,78.9667,958.5867
2020-09-05 15:00:00,13.6433,79.9,958.57
2020-09-05 15:30:00,13.6733,78.5,958.6967
2020-09-05 16:00:00,13.9667,77.0333,958.5767
2020-09-05 16:30:00,13.7867,78.8667,958.3867
2020-09-05 17:00:00,13.03,82.6333,958.4933
2020-09-05 17:30:00,12.43,87.4333,958.58
2020-09-05 18:00:00,11.42,91.6333,958.6667
2020-09-05 18:30:00,11.31,91.9667,958.5767
2020-09-05 19:00:00,11.9867,87,958.7767
2020-09-05 19:30:00,11.7067,86.0333,959.12
2020-09-05 20:00:00,11.4633,86.5667,959.0367
2020-09-05 20:30:00,11.8133,83.9,959.24
2020-09-05 21:00:00,11.83,84.1333,959.3933
2020-09-05 21:30:00,11.5267,86.0667,959.44
2020-09-05 22:00:00,11.4933,85.9,959.4467
2020-09-05 22:30:00,11.5833,85.0667,959.4267
2020-09-05 23:00:00,11.5867,84.2667,959.5033
2020-09-05 23:30:00,11.63,83.2,959.61
2020-09-06 00:00:00,11.6233,82.8333,959.6667
2020-09-06 00:30:00,11.5267,83.7667,959.7
2020-09-06 01:00:00,11.4633,83.8,959.81
2020-09-06 01:30:00,11.2233,84.2667,959.79
2020-09-06 02:00:00,10.8267,83.2333,959.7467
2020-09-06 02:30:00,10.5333,84.7333,959.7633
2020-09-06 03:00:00,10.2433,86.3667,959.7367
2020-09-06 03:30:00,10.0667,86.0667,959.7333
2020-09-06 04:00:00,9.8067,88.0333,959.72
2020-09-06 04:30:00,9.46,88.7,959.61
2020-09-06 05:00:00,9.29,89.0667,959.5367
2020-09-06 05:30:00,9.1633,87.2667,959.57
2020-09-06 06:00:00,8.8,88.2,959.49
2020-09-06 06:30:00,8.87,86.9667,959.4267
2020-09-06 07:00:00,9.3933,82.1667,959.55
2020-09-06 07:30:00,9.5567,83,959.7233
2020-09-06 08:00:00,9.43,85.4667,959.7567
2020-09-06 08:30:00,9.3933,87.1333,959.8967
2020-09-06 09:00:00,9.83,84.9333,960.0567
2020-09-06 09:30:00,10.53,82.3,960.1567
2020-09-06 10:00:00,11.2733,77.2667,960.2267
2020-09-06 10:30:00,11.7433,73.6333,960.3233
2020-09-06 11:00:00,12.25,69.71,960.3233
2020-09-06 11:30:00,12.93,66.5867,960.2767
2020-09-06 12:00:00,12.7467,62.58,960.18
2020-09-06 12:30:00,13.6033,57.9,960.1033
2020-09-06 13:00:00,14.1633,52.7067,960.01
2020-09-06 13:30:00,14.3833,55.1267,959.9033
2020-09-06 14:00:00,13.8167,58.3067,959.9567
2020-09-06 14:30:00,14.2533,55.8367,960.0067
2020-09-06 15:00:00,14.6933,53.67,959.9367
2020-09-06 15:30:00,14.1467,55.7167,960.0333
2020-09-06 16:00:00,13.97,57.32,960.08
2020-09-06 16:30:00,14.1133,57.6967,960.0633
2020-09-06 17:00:00,14.2033,57.44,960.12
2020-09-06 17:30:00,14.2633,56.9433,960.0967
2020-09-06 18:00:00,13.9767,57.7467,960.2033
2020-09-06 18:30:00,13.84,59.99,960.1667
2020-09-06 19:00:00,14.2167,59.47,960.27
2020-09-06 19:30:00,13.7467,60.8333,960.47
2020-09-06 20:00:00,13.4233,60.2467,960.7267
2020-09-06 20:30:00,12.6267,62.9767,961.0567
2020-09-06 21:00:00,12.12,67.0667,961.2167
2020-09-06 21:30:00,12.3933,66.66,961.3233
2020-09-06 22:00:00,12.3933,66.3233,961.4167
2020-09-06 22:30:00,12.41,65.51,961.4367
2020-09-06 23:00:00,12.7067,64.4833,961.48
2020-09-06 23:30:00,12.3267,66.1333,961.6067
2020-09-07 00:00:00,12.12,66.8267,961.8167
2020-09-07 00:30:00,11.86,68.3733,962.0133
2020-09-07 01:00:00,11.8033,68.4833,962.0933
2020-09-07 01:30:00,11.9767,67.9367,962.2467
2020-09-07 02:00:00,11.87,68.6467,962.2633
2020-09-07 02:30:00,11.5433,69.6733,962.2233
2020-09-07 03:00:00,11.4467,70.49,962.26
2020-09-07 03:30:00,11.1933,72.9667,962.26
